id_p,palabra_p,emocion_p,tecla_correcta_p,thisN,thisTrialN,thisRepN,key_resp_practice.keys,key_resp_practice.corr,key_resp_practice.rt,key_resp_practice.duration,id,imagen,emocion,tecla_correcta,key_resp_experimental.keys,key_resp_experimental.corr,key_resp_experimental.rt,key_resp_experimental.duration,loop_practica.thisRepN,loop_practica.thisTrialN,loop_practica.thisN,loop_practica.thisIndex,loop_experimental.thisRepN,loop_experimental.thisTrialN,loop_experimental.thisN,loop_experimental.thisIndex,thisRow.t,notes,piloting,instrucciones.started,instructioness_txt.started,key_resp.started,instrucciones.stopped,key_resp.keys,key_resp.rt,key_resp.duration,inicio_practica.started,inicio_fase_practica_txt.started,key_resp_2.started,inicio_practica.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,practica.started,fix_cross_practice.started,palabra_txt.started,key_resp_practice.started,fix_cross_practice.stopped,practica.stopped,loop_practica.key_resp_practice.keys,loop_practica.key_resp_practice.corr,loop_practica.key_resp_practice.rt,loop_practica.key_resp_practice.duration,feedback_practica.started,feedback_txt.started,feedback_txt.stopped,feedback_practica.stopped,fin_practica.started,fin_fase_practica_txt.started,key_resp_3.started,fin_practica.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,descanso.started,descanso_txt.started,descanso_txt.stopped,descanso.stopped,inicio_experimental.started,inicio_fase_experimental_txt.started,key_resp_4.started,inicio_experimental.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,experimental.started,fix_cross_experimental.started,imagen_experiemental.started,key_resp_experimental.started,fix_cross_experimental.stopped,experimental.stopped,loop_experimental.key_resp_experimental.keys,loop_experimental.key_resp_experimental.corr,loop_experimental.key_resp_experimental.rt,loop_experimental.key_resp_experimental.duration,ITI.started,iti_txt.started,iti_txt.stopped,ITI.stopped,fin_experimento.started,fin_experimento_txt.started,fin_experimento_txt.stopped,fin_experimento.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,18,18,0,,,,,17,media/fear/fear_07.png,miedo,j,j,1,1.0434385999978986,None,,,,,0,18,18,16,141.6738733000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.67170910000277,141.6738733000093,142.15376680000918,142.15376680000918,142.1676143000077,143.19958700001007,j,1,1.0434385999978986,None,143.19969100000162,143.203983600004,143.71527250000509,143.6917156999989,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,19,19,0,,,,,7,media/anger/anger_07.png,ira,h,h,1,0.7799331999995047,None,,,,,0,19,19,6,143.71527250000509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.71289950000937,143.71527250000509,144.19415460000164,144.19415460000164,144.20811950000643,144.98116830000072,h,1,0.7799331999995047,None,144.98122620000504,144.98707750000176,145.49425860001065,145.47425060000387,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,20,20,0,,,,,36,media/sadness/sadness_06.png,tristeza,g,j,0,5.0872398000065004,None,,,,,0,20,20,35,145.49425860001065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.4894001000066,145.49425860001065,145.97431080001115,145.97431080001115,145.98847380001098,151.0673941999994,j,0,5.0872398000065004,None,151.06752550000965,151.07431799999904,151.58186840001144,151.5600531000091,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,21,21,0,,,,,8,media/anger/anger_08.png,ira,h,h,1,0.8112700000056066,None,,,,,0,21,21,7,151.58186840001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.57730230000743,151.58186840001144,152.0620276000118,152.0620276000118,152.07584309999947,152.8763864000066,h,1,0.8112700000056066,None,152.87644480000017,152.88249129999895,153.38863080000738,153.3697230000107,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,22,22,0,,,,,6,media/anger/anger_06.png,ira,h,h,1,0.7844823999912478,None,,,,,0,22,22,5,153.38863080000738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.3865705000062,153.38863080000738,153.86890070000663,153.86890070000663,153.8830164000101,154.65662120000343,h,1,0.7844823999912478,None,154.65668720001122,154.66171850000683,155.187425600001,155.15002720001212,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,23,23,0,,,,,11,media/fear/fear_01.png,miedo,j,j,1,3.356604000000516,None,,,,,0,23,23,10,155.187425600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.18514430000505,155.187425600001,155.64682840000023,155.64682840000023,155.68137040000875,159.00860500001,j,1,3.356604000000516,None,159.00877840000612,159.01326680000057,159.5311192000081,159.5006260000082,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,24,24,0,,,,,30,media/happiness/happiness_10.png,alegria,f,f,1,0.6325886999984505,None,,,,,0,24,24,29,159.5311192000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.52614680000988,159.5311192000081,160.0042140000005,160.0042140000005,160.02509100000316,160.639631500002,f,1,0.6325886999984505,None,160.6397227999987,160.64498560001084,161.15322480000032,161.13145500000974,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,25,25,0,,,,,27,media/happiness/happiness_07.png,alegria,f,f,1,0.7835438000038266,None,,,,,0,25,25,26,161.15322480000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.14887699999963,161.15322480000032,161.63341670000227,161.63341670000227,161.6473846000008,162.42154100000334,f,1,0.7835438000038266,None,162.42165699999896,162.4263393000001,162.93430520000402,162.91433850000612,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,26,26,0,,,,,9,media/anger/anger_09.png,ira,h,h,1,1.0411122999939835,None,,,,,0,26,26,8,162.93430520000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.932432600006,162.93430520000402,163.41461200000776,163.41461200000776,163.4284095000039,164.45903890000773,h,1,1.0411122999939835,None,164.45909380000376,164.4647738000058,164.97225440001057,164.95227190000878,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,27,27,0,,,,,13,media/fear/fear_03.png,miedo,j,j,1,1.4269301000022097,None,,,,,0,27,27,12,164.97225440001057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.97028059999866,164.97225440001057,165.4525020000001,165.4525020000001,165.4665023000125,166.88805530000536,j,1,1.4269301000022097,None,166.8881540000002,166.89224920001288,167.40507430001162,167.37990960000025,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,28,28,0,,,,,37,media/sadness/sadness_07.png,tristeza,g,g,1,1.7283196999924257,None,,,,,0,28,28,36,167.40507430001162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.40314950000902,167.40507430001162,167.88243599999987,167.88243599999987,167.89621220000845,169.61654160000035,g,1,1.7283196999924257,None,169.61666520001017,169.62180290000106,170.13508730000467,170.1087242000067,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,29,29,0,,,,,12,media/fear/fear_02.png,miedo,j,j,1,2.315861099996255,None,,,,,0,29,29,11,170.13508730000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.1328016000043,170.13508730000467,170.61134190000303,170.61134190000303,170.62517710000975,172.92918370000552,j,1,2.315861099996255,None,172.92924180001137,172.93431850000343,173.4525197000039,173.42199290001008,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,30,30,0,,,,,18,media/fear/fear_08.png,miedo,j,j,1,0.8833808999916073,None,,,,,0,30,30,17,173.4525197000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.4470211000007,173.4525197000039,173.9186453000002,173.9186453000002,173.94649400000344,174.8036112000118,j,1,0.8833808999916073,None,174.8036715000053,174.8091218000045,175.31871550000506,175.29621620000398,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,31,31,0,,,,,29,media/happiness/happiness_09.png,alegria,f,f,1,0.7785661999951117,None,,,,,0,31,31,28,175.31871550000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.31700680000358,175.31871550000506,175.79895290000422,175.79895290000422,175.81274010000925,176.58203360000334,f,1,0.7785661999951117,None,176.58215960000234,176.58638130000327,177.09296550000727,177.07248080000863,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,32,32,0,,,,,32,media/sadness/sadness_02.png,tristeza,g,j,0,2.2182028999959584,None,,,,,0,32,32,31,177.09296550000727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0910084000061,177.09296550000727,177.57299830000557,177.57299830000557,177.58678810000129,179.79349860000366,j,0,2.2182028999959584,None,179.79357590001018,179.79870110000775,180.3057026000024,180.28598690000945,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,33,33,0,,,,,38,media/sadness/sadness_08.png,tristeza,g,j,0,2.0889090999990003,None,,,,,0,33,33,37,180.3057026000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.3008276000037,180.3057026000024,180.78585770000063,180.78585770000063,180.7997258000105,182.88151740000467,j,0,2.0889090999990003,None,182.88164210000832,182.88663680000172,183.3952161000052,183.37390869999945,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,34,34,0,,,,,5,media/anger/anger_05.png,ira,h,h,1,0.6969922999996925,None,,,,,0,34,34,4,183.3952161000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.39339150000887,183.3952161000052,183.87542980001308,183.87542980001308,183.88940350001212,184.5804022000084,h,1,0.6969922999996925,None,184.58052719999978,184.58701870001096,185.09726940000837,185.07362000001012,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,35,35,0,,,,,1,media/anger/anger_01.png,ira,h,j,0,1.0815798999974504,None,,,,,0,35,35,0,185.09726940000837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0949302000081,185.09726940000837,185.57506630000717,185.57506630000717,185.5889513000002,186.6613989000034,j,0,1.0815798999974504,None,186.66147930000443,186.6675210000103,187.1802721999993,187.15447420001146,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,36,36,0,,,,,28,media/happiness/happiness_08.png,alegria,f,f,1,0.6181819999910658,None,,,,,0,36,36,27,187.1802721999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.17788990000554,187.1802721999993,187.65740400001232,187.65740400001232,187.67109220000566,188.27872470000875,f,1,0.6181819999910658,None,188.2788292000041,188.28318470000522,188.79080590000376,188.7707037000073,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,37,37,0,,,,,16,media/fear/fear_06.png,miedo,j,j,1,2.644894800003385,None,,,,,0,37,37,15,188.79080590000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.78903170001286,188.79080590000376,189.27116560000286,189.27116560000286,189.28511810000055,191.92331790000026,j,1,2.644894800003385,None,191.92344330000924,191.92962540000735,192.43774040001153,192.41596330000903,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,38,38,0,,,,,20,media/fear/fear_10.png,miedo,j,j,1,1.7744948000035947,None,,,,,0,38,38,19,192.43774040001153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.43589240001165,192.43774040001153,192.9181360000075,192.9181360000075,192.93208110000705,194.69948890000524,j,1,1.7744948000035947,None,194.6995484000072,194.70538189999934,195.21750050000264,195.1930466000049,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,39,39,0,,,,,23,media/happiness/happiness_03.png,alegria,f,f,1,0.763365300008445,None,,,,,0,39,39,22,195.21750050000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.21550150000257,195.21750050000264,195.69552880000265,195.69552880000265,195.70947460000752,196.46189080001204,f,1,0.763365300008445,None,196.46194710000418,196.46766819999903,196.96156360000896,196.9550123000081,,,,,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.95510340000328,196.96156360000896,201.9555290999997,201.9497221000056,001,001,2026-03-20_10h51.07.197,categorizacion_emocional,,2026.1.2,143.03696073777334,2026-03-20 10h51.07.575515 -0500,
